store_name,address,Latitude,Longitude,district,district_en
아차산매운떡볶이 본점,서울 광진구 자양동 859,37.5377045,127.0815286,광진구,gwangjin_gu
행복한조개맛집,서울 관악구 신림동 1587-12,37.4830618,126.9265444,관악구,gwanak_gu
탄탄숯불구이,서울 마포구 망원동 517,37.5584893,126.9063026,마포구,mapo_gu
앨리스의토끼굴,서울 송파구 석촌동 24-3,37.5065624,127.1003724,송파구,songpa_gu
구미호마라탕 봉천점,서울 관악구 봉천동 923-3,37.4823641,126.9446452,관악구,gwanak_gu
태가커피,서울 마포구 서교동 400-26,37.5487568,126.9183146,마포구,mapo_gu
두번먹는 명인김치찜 삼전점,서울 송파구 삼전동 61-14,37.5024032,127.0919892,송파구,songpa_gu
30년 불멸의 닭발 삼전점,서울 송파구 삼전동 61-14,37.5024032,127.0919892,송파구,songpa_gu
도가방,서울 송파구 문정동 620,37.4807632,127.1212484,송파구,songpa_gu
명운추어탕,서울 관악구 신림동 110-83,37.4722907,126.9346607,관악구,gwanak_gu
마라포차,서울 관악구 신림동 1525-6,37.4703601,126.9338066,관악구,gwanak_gu
호세야 오리바베큐 (만나푸드),서울 관악구 신림동 598-209,37.474461,126.9199351,관악구,gwanak_gu
커피타다,서울 광진구 구의동 237-49,37.5423077,127.0853951,광진구,gwangjin_gu
등촌식당,서울 강서구 등촌동 509-3,37.5489783,126.8630992,강서구,gangseo_gu
밥술술,서울 영등포구 양평동4가 94,37.5368696,126.8937503,영등포구,yeongdeungpo_gu
양푼이동태탕,서울 영등포구 양평동4가 153-6,37.5364227,126.8973247,영등포구,yeongdeungpo_gu
양소원,서울 영등포구 양평동4가 32-3,37.534511,126.8978394,영등포구,yeongdeungpo_gu
민코,서울 영등포구 양평동4가 22-1,37.5354064,126.8950745,영등포구,yeongdeungpo_gu
대박삼겹김치찜&초대박등갈비김치찜,서울 영등포구 당산동4가 37-5,37.5288377,126.8970059,영등포구,yeongdeungpo_gu
에펠샐러드,서울 강서구 마곡동 758,37.5692909,126.825613,강서구,gangseo_gu
오마뎅 당산 래미안점,서울 영등포구 당산동5가 11-34,37.5318615,126.90107,영등포구,yeongdeungpo_gu
온달떡볶이,서울 영등포구 당산동4가 32-12,37.5285419,126.9001607,영등포구,yeongdeungpo_gu
펭귄냉면 본점,서울 강서구 화곡동 1115-19,37.5529099,126.8526008,강서구,gangseo_gu
마스터키친(직접 끓이는육수 백그릇 냉면),서울 강서구 화곡동 1115-19,37.5529099,126.8526008,강서구,gangseo_gu
교반육회비빔밥도시락&냉면 마곡점,서울 강서구 마곡동 800-15,37.5579379,126.8307016,강서구,gangseo_gu
오늘의찜,서울 영등포구 영등포동7가 203,37.5243938,126.9067528,영등포구,yeongdeungpo_gu
인생타코 발산점 (샾인생타코),서울 강서구 내발산동 681-17,37.5529608,126.8341822,강서구,gangseo_gu
산촌신쭈꾸미 영등포점,서울 영등포구 영등포동7가 63-18,37.5253616,126.9041199,영등포구,yeongdeungpo_gu
라화방마라탕,서울 강서구 마곡동 774-9,37.5601204,126.8320969,강서구,gangseo_gu
만월샐러드&샌드위치,서울 강서구 등촌동 678,37.5617107,126.8401102,강서구,gangseo_gu
트라타 앤 샐러드로우 마곡점,서울 강서구 마곡동 797-1,37.5593023,126.835223,강서구,gangseo_gu
다미만두,서울 영등포구 영등포동4가 147-2,37.5201241,126.9027777,영등포구,yeongdeungpo_gu
조개깡패연구소 발산마곡,서울 강서구 마곡동 797-14,37.5596207,126.8372262,강서구,gangseo_gu
디저트숍 뜨리먼뜨,서울 강서구 화곡동 812-8,37.5345161,126.8599117,강서구,gangseo_gu
요리하는남자,서울 강서구 화곡동 822-23,37.5346894,126.8564915,강서구,gangseo_gu
장모보쌈,서울 강서구 화곡동 1114-24,37.5545427,126.8538988,강서구,gangseo_gu
88제육 강서화곡점,서울 강서구 화곡동 848-23,37.5314636,126.857396,강서구,gangseo_gu
팥장군,서울 강서구 화곡동 391-55,37.5309252,126.8503067,강서구,gangseo_gu
초밥한잎,서울 양천구 신월동 474-2,37.5254533,126.8495251,양천구,yangcheon_gu
구름계란덮밥 당산점,서울 영등포구 영등포동7가 208,37.5233829,126.9056134,영등포구,yeongdeungpo_gu
조선마라탕,서울 강서구 방화동 246-11,37.5688239,126.8154342,강서구,gangseo_gu
주식회사 휴림,서울 강서구 방화동 908,37.5759058,126.8135931,강서구,gangseo_gu
칠복 닭강정 화곡점,서울 강서구 화곡동 98-154,37.5432588,126.8435017,강서구,gangseo_gu
카페인싸,서울 강서구 화곡동 960-1,37.5486877,126.8519811,강서구,gangseo_gu
지호한방삼계탕,서울 강서구 등촌동 566-20,37.5362467,126.8631589,강서구,gangseo_gu
연테이블,서울 동작구 신대방동 607-24,37.4897965,126.9089965,동작구,dongjak_gu
돈돌부대찌개,서울 강서구 등촌동 510-13,37.548712,126.8630628,강서구,gangseo_gu
신고집해물찜,서울 강서구 화곡동 1052,37.5432326,126.8392283,강서구,gangseo_gu
동해물과 아구찜,서울 강서구 화곡동 1071-44,37.5387807,126.835052,강서구,gangseo_gu
소림마라 영등포점,서울 영등포구 당산동1가 78-3,37.5212437,126.8995181,영등포구,yeongdeungpo_gu
남도식당,서울 강서구 화곡동 362-167,37.5336529,126.8406895,강서구,gangseo_gu
네모푸드,서울 강서구 화곡동 978-14,37.5493717,126.8491485,강서구,gangseo_gu
큰맘할매순대국산들바다점,서울 영등포구 문래동3가 46,37.5194432,126.8980628,영등포구,yeongdeungpo_gu
찐하오마라탕,서울 양천구 목동 709-2,37.5427541,126.8634712,양천구,yangcheon_gu
온솥,서울 영등포구 당산동2가 48-28,37.522523,126.8923464,영등포구,yeongdeungpo_gu
온솥,서울 강서구 화곡동 1118-18,37.551386,126.851702,강서구,gangseo_gu
제이와돈,서울 강서구 화곡동 979-7,37.5499021,126.849561,강서구,gangseo_gu
소문장,서울 양천구 목동 615-6,37.547828,126.8642232,양천구,yangcheon_gu
해몽 꽃삼겹살 / 넉넉한사람들,서울 양천구 신정동 130-1,37.5185148,126.8760062,양천구,yangcheon_gu
가정식당,서울 영등포구 당산동2가 6,37.5212977,126.8946414,영등포구,yeongdeungpo_gu
푸드 딜리버리,서울 강서구 화곡동 400-84,37.5379137,126.8400983,강서구,gangseo_gu
국가대표아구찜&알곤이찜. 화곡점,서울 강서구 화곡동 1020-9,37.5440661,126.8357654,강서구,gangseo_gu
조병관숙성회,서울 강서구 화곡동 1121-2,37.5526547,126.8527098,강서구,gangseo_gu
두마리찜닭 두찜 영등포신길점,서울 영등포구 신길동 235-1,37.5059375,126.9117918,영등포구,yeongdeungpo_gu
소녀네반찬cafe,서울 강서구 화곡동 340-47,37.5334823,126.8460766,강서구,gangseo_gu
부스터샐러드,서울 양천구 신정동 1027-2,37.5213639,126.8572461,양천구,yangcheon_gu
카페 잔디의 숲 / 제이디공방,서울 강서구 화곡동 834-1,37.5324685,126.8570167,강서구,gangseo_gu
돈맛탱 삼겹살전문점,서울 강서구 마곡동 774-9,37.5601204,126.8320969,강서구,gangseo_gu
"삼촌네춘천닭갈비,닭발의화신",서울 양천구 목동 792-13,37.533194,126.8642323,양천구,yangcheon_gu
평미가,서울 양천구 신정동 294-12,37.5189616,126.8715265,양천구,yangcheon_gu
박민자 당진 아구찜탕,서울 영등포구 신길동 488,37.4989926,126.9183167,영등포구,yeongdeungpo_gu
소희네식당,서울 강서구 내발산동 676-18,37.5526785,126.8382239,강서구,gangseo_gu
애솔촌돼지,서울 영등포구 양평동2가 33-49,37.5245495,126.885096,영등포구,yeongdeungpo_gu
곱분이곱창,서울 영등포구 양평동2가 31-47,37.5241051,126.8846673,영등포구,yeongdeungpo_gu
환이네뭉티기,서울 강서구 내발산동 722,37.5483674,126.8338549,강서구,gangseo_gu
타이문,서울 영등포구 문래동6가 29,37.5211114,126.8869935,영등포구,yeongdeungpo_gu
쁘띠문래,서울 영등포구 문래동6가 29,37.5211114,126.8869935,영등포구,yeongdeungpo_gu
종로김밥 문래점,서울 영등포구 문래동6가 24-1,37.5190066,126.8859677,영등포구,yeongdeungpo_gu
쌍둥이네숯불닭갈비&수제닭꼬치 7호점,서울 강서구 화곡동 895-7,37.5302051,126.8492753,강서구,gangseo_gu
여로집,서울 강서구 마곡동 795-2,37.5605794,126.8375938,강서구,gangseo_gu
윤심이네 닭매운탕,서울 영등포구 문래동2가 49-17,37.5131163,126.8925558,영등포구,yeongdeungpo_gu
야무진 떡볶이,서울 강서구 내발산동 750-7,37.5523122,126.8265384,강서구,gangseo_gu
마부마라탕,서울 영등포구 문래동3가 55-20,37.5147541,126.8989475,영등포구,yeongdeungpo_gu
마마부대찌개,서울 양천구 신정동 1028-9,37.5210648,126.8566707,양천구,yangcheon_gu
소백양샤브,서울 영등포구 영등포동 618-36,37.5138122,126.9080815,영등포구,yeongdeungpo_gu
샐러드 박스,서울 종로구 수송동 67-1,37.5725726,126.9802902,종로구,jongno_gu
네모오징어 대방역점,서울 영등포구 신길동 69-9,37.5131568,126.9219993,영등포구,yeongdeungpo_gu
시골순대,서울 영등포구 신길동 111-9,37.5126229,126.9184217,영등포구,yeongdeungpo_gu
정통마라탕마포마라회관,서울 마포구 도화동 536,37.5425213,126.9473562,마포구,mapo_gu
30년 불멸의 닭발,서울 강서구 내발산동 659-16,37.5557334,126.8429145,강서구,gangseo_gu
이것이 빈대떡이다,서울 강서구 화곡동 1132-3,37.5521547,126.8531724,강서구,gangseo_gu
식사의 사계,서울 강서구 화곡동 979-22,37.5492933,126.8501427,강서구,gangseo_gu
틸란,서울 강서구 화곡동 1077-2,37.5403397,126.8408951,강서구,gangseo_gu
1kg 배달삼겹,서울 종로구 경운동 91-1,37.5762856,126.9859657,종로구,jongno_gu
신월동오남매닭갈비,서울 양천구 신월동 517-4,37.5218883,126.842419,양천구,yangcheon_gu
이화양꼬치,서울 양천구 목동 406-79,37.5256536,126.8723185,양천구,yangcheon_gu
마라부엌,서울 성동구 행당동 311-31,37.5584017,127.0318396,성동구,seongdong_gu
피쉬버켓,서울 마포구 합정동 373-3,37.5482037,126.9145904,마포구,mapo_gu
황비홍마라탕,서울 강서구 내발산동 677-25,37.5527998,126.8370408,강서구,gangseo_gu
승화초밥,서울 강서구 내발산동 718-18,37.5497796,126.8354648,강서구,gangseo_gu
오성아구뽈찜,서울 양천구 신정동 294-44,37.5176169,126.8709926,양천구,yangcheon_gu
동네맛집,서울 강서구 내발산동 717-24,37.5494745,126.8348384,강서구,gangseo_gu
유자유 김치 떡볶이 대학로점,서울 종로구 명륜4가 59-3,37.5829,126.9995972,종로구,jongno_gu
VAN XUAN(반수우안),서울 종로구 동숭동 1-74,37.5824918,127.0035427,종로구,jongno_gu
청년다방공항송정역점,서울 강서구 공항동 34-9,37.560994,126.8119263,강서구,gangseo_gu
꽃백숙,서울 종로구 창신동 573-1,37.5723823,127.0108189,종로구,jongno_gu
오한수우육면가 마곡점,서울 강서구 마곡동 771-3,37.5609517,126.8288177,강서구,gangseo_gu
상도연탄갈비,서울 양천구 목동 404-129,37.5233076,126.8756128,양천구,yangcheon_gu
남성주뱃살삼겹살,서울 강서구 마곡동 800-1,37.5588167,126.8310072,강서구,gangseo_gu
명성각,서울 강서구 마곡동 801-2,37.5584316,126.8349184,강서구,gangseo_gu
네코라멘,서울 양천구 신정동 202-41,37.5087664,126.8655298,양천구,yangcheon_gu
목동가,서울 양천구 신정동 323-16,37.5153085,126.862318,양천구,yangcheon_gu
송주불냉면 신월1점,서울 양천구 신월동 523-2,37.5211322,126.838996,양천구,yangcheon_gu
남도홍어,서울 양천구 신월동 529-2,37.5198122,126.8412957,양천구,yangcheon_gu
오떡후,서울 강서구 염창동 274,37.5514323,126.8654944,강서구,gangseo_gu
전주식당,서울 종로구 관수동 43-2,37.5698953,126.9911411,종로구,jongno_gu
미담쭈꾸미,서울 종로구 관철동 22,37.5693677,126.9884305,종로구,jongno_gu
한티옥,서울 송파구 방이동 182-2,37.512895,127.1241552,송파구,songpa_gu
다한,서울 서대문구 냉천동 261-2,37.5668386,126.963888,서대문구,seodaemun_gu
비빔밥&죽해까득,서울 양천구 신정동 907-9,37.5259665,126.8600043,양천구,yangcheon_gu
밀밭,서울 송파구 방이동 159-16,37.5122744,127.1192852,송파구,songpa_gu
팜앤라이프,서울 마포구 신수동 288-9,37.5450681,126.9356206,마포구,mapo_gu
화수목 (花水木),서울 마포구 신수동 103-4,37.5485691,126.9330518,마포구,mapo_gu
주식회사 여진곱,서울 종로구 낙원동 66,37.573158,126.9883086,종로구,jongno_gu
자연담은도시락,서울 종로구 내수동 73,37.5726204,126.9722454,종로구,jongno_gu
아시안쿠진,서울 종로구 내자동 3-1,37.5764731,126.971938,종로구,jongno_gu
육십삼 프로방스 마포공덕점,서울 마포구 도화동 268,37.5395422,126.9487569,마포구,mapo_gu
일오삼 나주곰탕 마포점,서울 마포구 도화동 201-14,37.5397961,126.9478401,마포구,mapo_gu
우리동네,서울 양천구 목동 739-5,37.5388319,126.8664757,양천구,yangcheon_gu
마라연구소 목동점,서울 양천구 목동 753-12,37.5372665,126.8718683,양천구,yangcheon_gu
안녕꽃게씨,서울 마포구 성산동 159-2,37.568531,126.9059399,마포구,mapo_gu
해물상회,서울 종로구 인의동 25,37.5735209,126.9981648,종로구,jongno_gu
성경,서울 마포구 공덕동 256-5,37.5451968,126.953314,마포구,mapo_gu
꼬꼬누룽지통닭,서울 양천구 신월동 235-6,37.5287991,126.8388324,양천구,yangcheon_gu
칠구네 신림동 백순대&순대국 염창역점,서울 양천구 목동 507-8,37.5470251,126.8706659,양천구,yangcheon_gu
리얼파스타(망원점),서울 마포구 망원동 378-9,37.5551493,126.9101512,마포구,mapo_gu
라화쿵부 망원점,서울 마포구 망원동 403-21,37.5552922,126.9063317,마포구,mapo_gu
치치,서울 종로구 동숭동 1-57,37.5825008,127.0024538,종로구,jongno_gu
연아푸드,서울 마포구 염리동 515-1,37.55155,126.9482261,마포구,mapo_gu
고씨네,서울 종로구 동숭동 1-89,37.5812351,127.0040242,종로구,jongno_gu
주식회사 니로사,서울 종로구 동숭동 1-152,37.5802346,127.0042668,종로구,jongno_gu
포아당 대학로점,서울 종로구 동숭동 1-87,37.5816931,127.0039794,종로구,jongno_gu
반포식스 대학로점,서울 종로구 동숭동 1-87,37.5816931,127.0039794,종로구,jongno_gu
더(The)드림한상,서울 서대문구 남가좌동 7-5,37.5826105,126.9237706,서대문구,seodaemun_gu
교토스시,서울 종로구 동숭동 1-152,37.5802346,127.0042668,종로구,jongno_gu
광화문등심당,서울 종로구 당주동 5,37.571988,126.9743281,종로구,jongno_gu
정다담족발,서울 영등포구 신길동 4679,37.4943079,126.9091263,영등포구,yeongdeungpo_gu
얌얌집밥,서울 양천구 목동 923-14,37.5274646,126.871643,양천구,yangcheon_gu
행컵,서울 양천구 목동 907-17,37.5356048,126.8787598,양천구,yangcheon_gu
유독,서울 종로구 동숭동 50-11,37.581739,127.0047725,종로구,jongno_gu
에이엠 1995,서울 관악구 봉천동 7-273,37.4882789,126.9576931,관악구,gwanak_gu
라라본국,서울 마포구 합정동 427-7,37.5533985,126.9116614,마포구,mapo_gu
라화마라탕,서울 영등포구 대림동 836-2,37.4934696,126.9016322,영등포구,yeongdeungpo_gu
크랩회피쉬,서울 영등포구 대림동 603-34,37.5048613,126.8976339,영등포구,yeongdeungpo_gu
자매곱창,서울 양천구 신월동 55-16,37.5378918,126.8281362,양천구,yangcheon_gu
정가네 뽈테기 찜탕,서울 양천구 신월동 166-2,37.5349265,126.8283704,양천구,yangcheon_gu
착한고기,서울 양천구 신월동 96-4,37.5359598,126.8308224,양천구,yangcheon_gu
수상한파스타 상수본점,서울 마포구 상수동 314-8,37.5482618,126.9213263,마포구,mapo_gu
피자로뎀,서울 영등포구 대림동 909-44,37.496251,126.9073174,영등포구,yeongdeungpo_gu
놀부부대찌개&철판구이,서울 영등포구 대림동 909-2,37.496457,126.9080686,영등포구,yeongdeungpo_gu
쌀똑 핫도그 북가좌점,서울 서대문구 북가좌동 107-1,37.5754699,126.9134006,서대문구,seodaemun_gu
허가네행복찌개,서울 강서구 방화동 573-2,37.5731239,126.8124942,강서구,gangseo_gu
로꼬로꼬조개찜,서울 영등포구 영등포동3가 4-12,37.5191266,126.9070526,영등포구,yeongdeungpo_gu
김해숙들마루순대국,서울 양천구 신월동 113-28,37.532988,126.8355623,양천구,yangcheon_gu
애리식당,서울 양천구 신월동 224-27,37.5296332,126.834068,양천구,yangcheon_gu
가장맛있는족발,서울 마포구 상암동 2-93,37.5778163,126.8959705,마포구,mapo_gu
마녀의 컵플하우스,서울 영등포구 대림동 786-5,37.5012755,126.8962355,영등포구,yeongdeungpo_gu
달꿍,서울 성동구 하왕십리동 985,37.5614055,127.0304605,성동구,seongdong_gu
낭만 김치찌개,서울 강서구 등촌동 663-21,37.5586659,126.8452889,강서구,gangseo_gu
맛뿔감자탕,서울 영등포구 대림동 990-4,37.4887111,126.9056409,영등포구,yeongdeungpo_gu
달무리떡,서울 성동구 마장동 791-9,37.5656912,127.0427762,성동구,seongdong_gu
문래감자탕순대국,서울 영등포구 양평동2가 1-1,37.5218847,126.8846639,영등포구,yeongdeungpo_gu
마라전문 미메이라 홍제점,서울 서대문구 홍은동 41-1,37.5934104,126.9444035,서대문구,seodaemun_gu
달드,서울 성동구 하왕십리동 989-16,37.5624298,127.0308578,성동구,seongdong_gu
한사바리해장국 왕십리점,서울 성동구 하왕십리동 955-1,37.5635246,127.0304686,성동구,seongdong_gu
하노이의아침,서울 영등포구 여의도동 43-3,37.520818,126.9311537,영등포구,yeongdeungpo_gu
인정푸드,서울 송파구 오금동 122-4,37.5052134,127.137352,송파구,songpa_gu
노멀브런치(Normal Brunch),서울 용산구 용산동2가 1-402,37.5457758,126.9819092,용산구,yongsan_gu
오봉도시락영등포양평점,서울 영등포구 양평동3가 5-4,37.5254916,126.8913475,영등포구,yeongdeungpo_gu
신화불닭,서울 서대문구 창천동 53-3,37.5585899,126.9345983,서대문구,seodaemun_gu
홍대원조낙곱새,서울 서대문구 창천동 53-3,37.5585899,126.9345983,서대문구,seodaemun_gu
케이6송탄부대찌개,서울 양천구 목동 793-2,37.5321282,126.8640853,양천구,yangcheon_gu
도리식탁,서울 양천구 목동 923-14,37.5274646,126.871643,양천구,yangcheon_gu
또오기찌개마을,서울 용산구 원효로1가 47-18,37.5404249,126.9684745,용산구,yongsan_gu
스낵서울,서울 종로구 삼청동 80-6,37.5835487,126.9816991,종로구,jongno_gu
종로바베큐보쌈,서울 종로구 효제동 233-2,37.5715998,127.0038371,종로구,jongno_gu
황금짜장,서울 관악구 봉천동 930-15,37.4820075,126.9412044,관악구,gwanak_gu
마라인마라탕마라샹궈,서울 광진구 중곡동 49-3,37.5603744,127.0831017,광진구,gwangjin_gu
부산에서한남까지 낙곱새 본점,서울 용산구 한남동 619-1,37.5321235,127.005098,용산구,yongsan_gu
삼합당,서울 관악구 신림동 1433-67,37.4846748,126.927871,관악구,gwanak_gu
누아젯,서울 관악구 봉천동 1625-23,37.4770184,126.9586153,관악구,gwanak_gu
쏠 파스타,서울 서초구 반포동 60-4,37.5013538,127.0087793,서초구,seocho_gu
국사랑 방배점,서울 서초구 방배동 1024-6,37.4772215,127.0009045,서초구,seocho_gu
153콩나물국밥,서울 광진구 자양동 226-6,37.5385584,127.076234,광진구,gwangjin_gu
행복한과일,서울 송파구 송파동 121,37.5050678,127.11454,송파구,songpa_gu
샹츠마라 구의 직영점,서울 광진구 구의동 252-43,37.5375953,127.0838404,광진구,gwangjin_gu
소림타운 광진점,서울 광진구 구의동 668,37.5458469,127.0900916,광진구,gwangjin_gu
모두뼈다귀감자탕,서울 강서구 화곡동 1006-9,37.5474046,126.8360059,강서구,gangseo_gu
마라영웅 영등포점,서울 영등포구 영등포동6가 4-2,37.5206118,126.9040709,영등포구,yeongdeungpo_gu
두찜 잠실새내점,서울 송파구 잠실동 213-4,37.5083766,127.0836556,송파구,songpa_gu
툇마루 연탄구이 한우한돈,서울 송파구 잠실동 179-1,37.5108173,127.08074,송파구,songpa_gu
니하오마라탕,서울 종로구 교남동 36-3,37.5678873,126.9653234,종로구,jongno_gu
바다왕국,서울 송파구 가락동 18-13,37.5018889,127.1249041,송파구,songpa_gu
이태리식당,서울 광진구 화양동 23-1,37.5475607,127.0678357,광진구,gwangjin_gu
주식회사 제이푸디,서울 송파구 방이동 223-1,37.507329,127.1213435,송파구,songpa_gu
라사천마라탕 방이점,서울 송파구 방이동 129-3,37.5095509,127.1189477,송파구,songpa_gu
라사천마라탕,서울 마포구 상암동 1293,37.5770021,126.8969466,마포구,mapo_gu
성균관감자탕,서울 종로구 명륜3가 118-3,37.5841912,126.9971781,종로구,jongno_gu
정성미역국 문정점,서울 송파구 문정동 652,37.4855846,127.1225635,송파구,songpa_gu
타이반쩜 신림점,서울 관악구 봉천동 492-12,37.488039,126.946877,관악구,gwanak_gu
타이반쩜 영등포점,서울 영등포구 대림동 784,37.5033123,126.8958538,영등포구,yeongdeungpo_gu
서라벌 김치찜,서울 마포구 창전동 438,37.5526875,126.9321375,마포구,mapo_gu
이화원 중식당,서울 영등포구 대림동 893-58,37.4961221,126.9051351,영등포구,yeongdeungpo_gu
원조감자탕 일미집 보라매점,서울 동작구 신대방동 395-69,37.4913311,126.924105,동작구,dongjak_gu
죽도령 신정점,서울 양천구 신정동 1032-10,37.5191756,126.8536823,양천구,yangcheon_gu
구내식당,서울 마포구 망원동 57-194,37.5543407,126.9069615,마포구,mapo_gu
마약낙곱새 관악점,서울 관악구 봉천동 466-13,37.4869776,126.949127,관악구,gwanak_gu
진전복삼계탕 대치점,서울 강남구 대치동 974,37.5008276,127.0609734,강남구,gangnam_gu
떡볶이 참 잘하는집 강남일원점,서울 강남구 일원동 682-7,37.4910937,127.0824284,강남구,gangnam_gu
복대감엔 볓짚구이마을,서울 강남구 일원동 666-9,37.490245,127.0850548,강남구,gangnam_gu
와이제이컴퍼니,서울 서초구 서초동 1687-2,37.4961565,127.0193719,서초구,seocho_gu
왕십리곱창,서울 송파구 마천동 143-2,37.4979212,127.1508642,송파구,songpa_gu
소오,서울 서대문구 대현동 60-5,37.5590723,126.9463054,서대문구,seodaemun_gu
오엠지OMG 치킨앤샐러드,서울 강남구 대치동 1022-3,37.4977479,127.0589213,강남구,gangnam_gu
온솥 주식회사,서울 강남구 역삼동 724-36,37.4994609,127.0425773,강남구,gangnam_gu
낭만타코,서울 강남구 역삼동 736-58,37.4992508,127.035933,강남구,gangnam_gu
아침점심저녁 본점,서울 강남구 역삼동 706-17,37.5021563,127.0440704,강남구,gangnam_gu
아침점심저녁 화곡점,서울 강서구 화곡동 347-2,37.5324353,126.8429565,강서구,gangseo_gu
스파게티스토리,서울 강남구 역삼동 752-53,37.4943695,127.03384,강남구,gangnam_gu
앨리스핫도그,서울 강남구 논현동 108,37.5184523,127.03803,강남구,gangnam_gu
뭐먹집,서울 강남구 삼성동 8-2,37.5155551,127.0423675,강남구,gangnam_gu
판다비즈,서울 강남구 역삼동 660-25,37.5059471,127.037187,강남구,gangnam_gu
바로푸드,서울 강남구 역삼동 660-25,37.5059471,127.037187,강남구,gangnam_gu
곰프레시,서울 강남구 역삼동 660-25,37.5059471,127.037187,강남구,gangnam_gu
돌판장 주식회사,서울 용산구 한강로2가 2-352,37.5336129,126.970273,용산구,yongsan_gu
곰푸드,서울 강남구 역삼동 660-25,37.5059471,127.037187,강남구,gangnam_gu
이선생짜글이 우성사거리점,서울 서초구 서초동 1337-22,37.4915781,127.0299697,서초구,seocho_gu
찐하오 마라탕,서울 관악구 봉천동 1718,37.4892875,126.9447672,관악구,gwanak_gu
간지떡볶이 돈까스,서울 강남구 삼성동 8-2,37.5155551,127.0423675,강남구,gangnam_gu
묵찜빠강남점,서울 강남구 삼성동 8-2,37.5155551,127.0423675,강남구,gangnam_gu
주식회사 잇그린,서울 강남구 역삼동 624-14,37.5040328,127.0315192,강남구,gangnam_gu
배떡 교대점,서울 서초구 서초동 1639-3,37.4941857,127.0183938,서초구,seocho_gu
구름계란덮밥 강남점,서울 강남구 논현동 221-7,37.5097158,127.0335241,강남구,gangnam_gu
"동해, 김명자 낙지마당",서울 강남구 개포동 1228-4,37.4754445,127.0473535,강남구,gangnam_gu
그린레시피,서울 강남구 논현동 167-17,37.5076551,127.0256975,강남구,gangnam_gu
정담남원추어탕,서울 서초구 방배동 926-27,37.4841734,126.9948885,서초구,seocho_gu
신림동본가백순대,서울 관악구 봉천동 970-21,37.4894765,126.9289575,관악구,gwanak_gu
153구포국수 군자점,서울 광진구 군자동 467-3,37.5579786,127.0754914,광진구,gwangjin_gu
동남집 역삼점,서울 강남구 역삼동 647-6,37.5004801,127.0328944,강남구,gangnam_gu
분식저장소,서울 관악구 신림동 706-2,37.4726187,126.9182091,관악구,gwanak_gu
가우초 곱창 교대점,서울 서초구 서초동 1671-5,37.4934726,127.0154404,서초구,seocho_gu
태산에프비에스,서울 동작구 신대방동 686-48,37.4862684,126.9053069,동작구,dongjak_gu
육대장 푸줏간 이수역점,서울 동작구 사당동 89-6,37.4887688,126.9813286,동작구,dongjak_gu
한가어죽,서울 동작구 사당동 1007-13,37.4837256,126.9811384,동작구,dongjak_gu
돈맛탱,서울 관악구 신림동 1603-7,37.481128,126.9275345,관악구,gwanak_gu
비어부르스(사당역점),서울 관악구 남현동 1061-1,37.4756819,126.9808861,관악구,gwanak_gu
혼다라멘,서울 광진구 구의동 246-71,37.5377283,127.0853003,광진구,gwangjin_gu
황토방,서울 관악구 봉천동 1597-7,37.4780718,126.9527449,관악구,gwanak_gu
밥한끼,서울 관악구 봉천동 1597-9,37.4780219,126.9530268,관악구,gwanak_gu
선궁,서울 강남구 역삼동 823,37.4987003,127.0315769,강남구,gangnam_gu
포68서울대입구역본점,서울 관악구 봉천동 859-33,37.4823256,126.9528891,관악구,gwanak_gu
엘 살루드,서울 종로구 숭인동 1425,37.5729061,127.0221571,종로구,jongno_gu
진전복삼계탕 압구정 직영점,서울 강남구 신사동 578-1,37.5259382,127.0275871,강남구,gangnam_gu
이엘포레스트,서울 강남구 역삼동 832-33,37.4924086,127.0320238,강남구,gangnam_gu
샹츠마라 어린이대공원점,서울 광진구 화양동 111-130,37.546803,127.0734355,광진구,gwangjin_gu
매화식당,서울 송파구 삼전동 22-2,37.5070755,127.0924728,송파구,songpa_gu
(주)봉심컴퍼니,서울 종로구 명륜4가 70-3,37.5825826,127.0004411,종로구,jongno_gu
훌랄라치킨 행당1동점,서울 성동구 행당동 298-29,37.5597978,127.0331099,성동구,seongdong_gu
호호향,서울 송파구 잠실동 207-17,37.509704,127.0852107,송파구,songpa_gu
반기돈,서울 송파구 잠실동 183-12,37.5109289,127.0836439,송파구,songpa_gu
코끼리 김밥,서울 성동구 하왕십리동 1066,37.5685653,127.0279662,성동구,seongdong_gu
김지영전집,서울 광진구 자양동 621-52,37.534405,127.0796832,광진구,gwangjin_gu
다락,서울 성동구 홍익동 101-6,37.566582,127.0330521,성동구,seongdong_gu
성수닭꼬치,서울 성동구 성수동2가 269-163,37.5406926,127.0600147,성동구,seongdong_gu
럼프슈가 (Lump Sugar),서울 성동구 용답동 65-6,37.5649222,127.0535444,성동구,seongdong_gu
상하이,서울 성동구 행당동 286-43,37.5613049,127.0332322,성동구,seongdong_gu
김영희 강남동태찜 이수점,서울 서초구 방배동 3001-2,37.4859814,126.9830639,서초구,seocho_gu
사천마라탕 방배점,서울 서초구 방배동 440-33,37.4814495,126.9822597,서초구,seocho_gu
뚱이네마라탕,서울 동작구 신대방동 644-7,37.4879884,126.913125,동작구,dongjak_gu
태영중국요리,서울 동작구 신대방동 693-11,37.486967,126.9106226,동작구,dongjak_gu
